0,0,0
0.01,0.00000491335965830364,-0.026810595861172144
0.02,0.000018945512949302827,-0.05265708450485832
0.03,0.00004617759805625487,-0.07749557568314352
0.04,0.000090591595583388,-0.10128271084879495
0.05,0.0001560950597130294,-0.1239757447818668
0.06,0.0002465454136079205,-0.14553262793125427
0.07,0.00036577377773535855,-0.1659120894172053
0.08,0.0005176082972808449,-0.18507372063362848
0.09,0.0007058969324275948,-0.20297805938195532
0.1,0.0009345296730080766,-0.21958667446132418
0.11,0.0012074601368887415,-0.23486225063294924
0.12,0.0015287265094336751,-0.2487686738697247
0.13,0.0019024717795118528,-0.26127111679539244
0.14,0.002332963225771172,-0.2723361242109777
0.15,0.0028246111053059145,-0.28193169859967415
0.16,0.0033819864953984593,-0.2900273854949483
0.17,0.004009838237726899,-0.29659435859033667
0.18,0.00471310893330384,-0.3016055044632427
0.19,0.005496949935454344,-0.30503550677900737
0.2,0.0063667352873591565,-0.3068609298356477
0.21,0.007328074550089511,-0.30706030130393513
0.22,0.008386824466648355,-0.30561419401194073
0.23,0.009549099407316412,-0.302505306617818
0.24,0.010821280541586396,-0.2977185430094413
0.25,0.012210023682161425,-0.2912410902645868
0.26,0.013722265746900204,-0.2830624950006486
0.27,0.015365229785218242,-0.27317473793844316
0.28,0.017146428516306628,-0.26157230650048685
0.29,0.019073666327613596,-0.24825226526025912
0.3,0.021155039683354207,-0.23321432405539508
0.31,0.023398935894374938,-0.21646090357451972
0.32,0.025814030202507162,-0.19799719822454948
0.33,0.02840928113460044,-0.1778312360827739
0.34,0.031193924083736557,-0.15597393573590668
0.35000000000000003,0.03417746307769141,-0.1324391598065842
0.36,0.03736966069753631,-0.10724376496651088
0.37,0.0407805261123548,-0.08040764823462546
0.38,0.04442030119939633,-0.05195378935831092
0.39,0.04829944472259507,-0.021908289075814272
0.4,0.05242861454624885,0.009699596941299179
0.41000000000000003,0.056818647864779935,0.042837428665638666
0.42,0.06148053943388238,0.07746955700966182
0.43,0.06642541779299761,0.11355710403544103
0.44,0.07166451947394634,0.15105794827152053
0.45,0.07720916119567575,0.1899267153263381
0.46,0.08307071005045008,0.23011477398353541
0.47000000000000003,0.0892605516924123,0.27157023795968743
0.48,0.095790056545268,0.31423797349953153
0.49,0.10267054405187775,0.3580596129776544
0.5,0.10991324499478351,0.40297357466878936
0.51,0.11752926192312337,0.4489150888413775
0.52,0.12552952772799697,0.49581623032083827
0.53,0.1339247624151148,0.5436059576600807
0.54,0.1427254281304846,0.5922101590451465
0.55,0.1519416825019396,0.6415517050535188
0.56,0.16158333036647954,0.6915505083715404
0.5700000000000001,0.17165977396065693,0.7421235905655759
0.58,0.1821799616585769,0.7931851559890075
0.59,0.19315233534946996,0.844646672893899
0.6,0.20458477655421858,0.8964169618021807
0.61,0.21648455138764786,0.9484022911765264
0.62,0.22885825448080355,1.0005064804157147
0.63,0.24171175198481054,1.0526310101831964
0.64,0.25505012378520603,1.1046751400608692
0.65,0.26887760506284436,1.1565360335026744
0.66,0.2831975273445496,1.2081088900446306
0.67,0.29801225919361374,1.2592870847093136
0.68,0.3133231466969761,1.3099623145236132
0.6900000000000001,0.3291304539124408,1.3600247520488746
0.7000000000000001,0.34543330344556267,1.4093632058023027
0.71,0.36222961733182474,1.4578652874278042
0.72,0.37951605840541275,1.5054175854533056
0.73,0.39728797234122826,1.5519058454500614
0.74,0.41553933056174036,1.5972151563875985
0.75,0.43426267420482345,1.6412301429557776
0.76,0.4534490593528335,1.6838351636030533
0.77,0.4730880037268003,1.7249145140174174
0.78,0.4931674350527342,1.7643526357537986
0.79,0.5136736413096189,1.8020343296889043
0.8,0.5345912230706703,1.8378449739617015
0.81,0.5559030481508382,1.87167074603502
0.8200000000000001,0.5775902087742981,1.9033988484911681
0.8300000000000001,0.5996319814757841,1.9329177381520806
0.84,0.6220057899490312,1.960117358092417
0.85,0.6446871710542939,1.9848893720923033
0.86,0.6676497441948683,2.007127401055109
0.87,0.6908651842697431,2.026727260894884
0.88,0.7143031984059094,2.043587201377918
0.89,0.7379315066694773,2.0576081453833996
0.9,0.7617158269495229,2.0686939280294716
0.91,0.7856198642025501,2.076751535093132
0.92,0.8096053042385489,2.081691340135572
0.93,0.833631812221884,2.0834273397286958
0.9400000000000001,0.8576570360516286,2.0818773861638853
0.9500000000000001,0.881636614776477,2.0769634170105915
0.96,0.9055241921890188,2.06861168088019
0.97,0.9292714357329415,2.056752958739788
0.98,0.9528280608446579,2.0413227801114076
0.99,0.9761418608379299,2.0222616334843195
1,0.9991587424263032,1.9995151702622813